neuron_id,betweenness,type
720575940640834211,0.0025823053682197334,inter
720575940619403942,0.00031086517528920564,sensor
720575940621533867,4.4979102752211996e-05,motor
720575940621370027,0.0,sensor
720575940641096400,0.0,sensor
720575940611080922,0.00019070247146477638,inter
720575940623401693,0.001996544914262002,sensor
720575940637033182,0.00012388288648792852,sensor
720575940639163108,0.00012745892007596688,sensor
720575940625466091,1.917433640122716e-05,sensor
720575940620780272,0.00033407042470667906,sensor
720575940627956471,0.0006581815265788858,motor
720575940611506966,0.0005133884241527302,sensor
720575940645913367,7.883417917431525e-05,sensor
720575940623991576,0.00023437636237756283,sensor
720575940623139610,1.3338668800853675e-07,sensor
720575940619109147,0.0,sensor
720575940621533985,3.934907296251834e-06,sensor
720575940624450342,1.08355511516776e-05,sensor
720575940612227880,0.000287283961203529,sensor
720575940624155433,0.00010036236716908985,sensor
720575940624450352,7.995049871800571e-05,motor
720575940620026673,7.610822106620425e-05,sensor
720575940615504690,0.0001101456455598112,sensor
720575940647945012,0.0001104108309990663,sensor
720575940632380216,0.00011678560313014096,sensor
720575940628382522,0.0002149005104687377,sensor
720575940639032125,0.0001617656140334777,inter
720575940616553300,0.001849742674847717,motor
720575940616848214,7.878865832047103e-05,motor
720575940635460448,0.00014449112978524747,sensor
720575940625990500,0.0007725129567866664,inter
720575940632707944,0.0006106437283908275,sensor
720575940619928429,0.00015517767953742345,sensor
720575940644733806,0.001200389679681397,motor
720575940638049136,0.0005591513643234333,inter
720575940611507057,0.0002745383867832846,sensor
720575940621992820,0.00013864196472239697,sensor
720575940618126203,0.0003407139264482201,sensor
720575940620878727,0.00012462365898740447,motor
720575940624089992,4.2357113785685214e-05,sensor
720575940627891081,4.237250455737851e-05,sensor
720575940643259277,4.687430527766662e-05,motor
720575940613473177,0.00010264926076250607,sensor
720575940636574644,0.00017671036668635704,motor
720575940620321728,0.0009202811956913596,inter
720575940631659461,0.001058468144352498,inter
720575940620846027,0.0006021236129779549,inter
720575940622123981,3.001200480192077e-06,sensor
720575940639163364,0.0008925527883110912,sensor
720575940614718445,0.00013186385665377268,sensor
720575940621665263,0.000738214598008516,inter
720575940611638258,0.0003628364044030312,sensor
720575940627661820,0.0,sensor
720575940614358014,0.00039627120689545673,inter
720575940628808708,2.153083455604464e-05,inter
720575940607017993,4.168334000266774e-06,motor
720575940614456332,0.0011400668131610508,motor
720575940631135247,0.00011662998532746433,sensor
720575940617110555,0.0004616489934116987,inter
720575940630086698,0.004361588165809853,inter
720575940609180718,0.000153838014282192,sensor
720575940632740911,0.0001976226998736002,sensor
720575940616684594,0.00012917468574731483,sensor
720575940631168057,0.0012918635708251552,motor
720575940639523910,5.6257423604362376e-05,sensor
720575940622550089,8.81065915775452e-06,motor
720575940622713929,0.0011081210502479012,sensor
720575940634018899,0.00016076695228355896,sensor
720575940616455261,0.00011967750062988158,sensor
720575940635591776,0.0019182516755545966,motor
720575940628448359,0.000237306033524521,sensor
720575940627891305,0.00010251402148160854,inter
720575940635853931,2.134187008136588e-06,sensor
720575940640736371,0.004615284016444481,sensor
720575940631463030,0.0004956823999441049,sensor
720575940619076731,5.205574293209347e-05,motor
720575940623467644,0.0004916469233195926,sensor
720575940627563651,6.447023253745943e-06,sensor
720575940614358162,5.4759919575411e-05,sensor
720575940630152347,0.0004728602267117675,sensor
720575940656071841,3.355786759148103e-05,sensor
720575940655842465,0.0021115562294033692,motor
720575940615046311,1.0226312747321152e-05,sensor
720575940628120744,0.0010771456730840482,sensor
720575940622156976,0.0024764022010920774,inter
720575940606756030,0.009968549291178344,sensor
720575940633265343,0.00011201782300221676,sensor
720575940621305024,5.433443218557264e-05,inter
720575940628055239,0.00046361025447660113,sensor
720575940626220234,7.336267840469522e-06,sensor
720575940637656286,0.00021853344512408142,motor
720575940612752611,0.0008778853051562135,sensor
720575940617995494,0.0007180599993725246,sensor
720575940627432680,6.495455324987137e-05,motor
720575940612981997,2.6838513183051e-05,inter
720575940620715247,0.0003847020289597319,inter
720575940629464305,0.0005872094462530639,inter
720575940634903800,0.0003203839736952982,sensor
720575940629497088,0.00035593566430901355,sensor
720575940618945793,2.667733760170735e-06,sensor
720575940627825923,3.834867280245431e-06,motor
720575940615963916,2.4120759414877062e-05,sensor
720575940606461216,0.0004196679152661545,motor
720575940647224611,0.0001377940064914855,sensor
720575940645389604,0.00019674536481259172,sensor
720575940614817064,0.00017716268806704984,sensor
720575940613506355,4.433632519867014e-05,sensor
720575940629792060,0.00030391812809779997,motor
720575940628743496,0.0001732248454937531,sensor
720575940633429331,0.00018157739286190665,sensor
720575940620617051,9.468537640676054e-05,sensor
720575940635690335,0.00019085411942554802,sensor
720575940621862253,0.0,sensor
720575940645258606,0.0006118534715473491,motor
720575940613834098,0.0005730699927878803,sensor
720575940640802163,0.00016399840359424195,sensor
720575940660233601,0.00017407121578790245,motor
720575940659709313,0.00016632340766994626,motor
720575940615505298,0.0044357457675785,sensor
720575940635624855,0.0002001499012303333,sensor
720575940635362716,0.0005500920185293936,inter
720575940633396636,0.00014300828556530843,sensor
720575940614751650,0.0004377904600993839,inter
720575940613178794,9.580197742419152e-06,sensor
720575940623107509,1.556178026766262e-06,sensor
720575940617209275,0.00019146706301568248,sensor
720575940605707710,9.923440275581133e-05,motor
720575940620617153,0.0008077217252387325,inter
720575940610360771,4.7796896536392335e-06,sensor
720575940612392398,4.412876261615757e-06,sensor
720575940611671506,4.155529455649504e-05,sensor
720575940632413651,0.0005644269492308707,sensor
720575940637623780,0.00015674519706132358,sensor
720575940624057853,2.0919478902672182e-05,sensor
720575940623992317,0.005898136068354159,motor
720575940622026245,3.7737317149081866e-05,motor
720575940627727888,8.892445867235784e-07,sensor
720575940618716701,0.0005983313960504839,sensor
720575940627826206,0.0002153488379478776,sensor
720575940627629598,0.00010387369233407649,motor
720575940625237541,6.613439026404213e-05,sensor
720575940625172016,0.0,sensor
720575940615013939,2.9630370666785235e-05,sensor
720575940610983492,8.421887273427891e-05,sensor
720575940629005903,7.14460387329535e-05,motor
720575940619601488,0.0004623203778866044,inter
720575940632839763,6.871716940744552e-05,motor
720575940620093019,0.000155564606795099,motor
720575940613834354,3.836719873134439e-05,sensor
720575940640605811,0.0,sensor
720575940616390261,6.468585204427368e-06,sensor
720575940611442296,3.585489205000169e-05,motor
720575940605249154,0.00017225937994245317,inter
720575940648633988,0.000104864697201632,sensor
720575940621403782,0.0034890120309788207,sensor
720575940631365260,9.583357152384763e-05,sensor
720575940637689486,0.0034394506479840594,sensor
720575940636411534,0.0013373827645536327,motor
720575940635952782,0.00018010061167324074,motor
720575940635330204,0.0009385841638242597,motor
720575940621371045,0.004064257978323606,sensor
720575940620813989,0.00820295097355922,sensor
720575940613473959,0.0006392911662019306,sensor
720575940628711080,2.0074919599947004e-06,sensor
720575940604954289,0.00021162170977096948,inter
720575940623533749,0.0001239398356745296,motor
720575940620322497,0.00016566429087959438,motor
720575940622517956,0.00266380705721442,sensor
720575940623468228,0.000246131321554802,motor
720575940633593548,0.00012999406111651008,inter
720575940611344078,0.00022812564179110797,inter
720575940630644439,0.00016767606513504873,sensor
720575940642506459,0.00010943821973233739,inter
720575940631365340,0.0002168325001958456,motor
720575940625467116,0.0001075297844005327,sensor
720575940621403887,0.0003752974734867493,sensor
720575940625532659,6.845674777847647e-05,inter
720575940629137148,0.00021369526646637492,sensor
720575940628842240,0.00017561151444704865,inter
720575940625565442,0.00017206009387882136,inter
720575940628481798,7.55691165355031e-05,sensor
720575940627924746,5.446623093681917e-06,sensor
720575940609836811,1.2727313147481214e-05,sensor
720575940627728149,0.0022200065359329075,motor
720575940632807193,0.0005120305672997337,inter
720575940627367708,8.410665853643045e-05,inter
720575940622681889,0.0003574318616335423,inter
720575940613408552,9.515181734069291e-05,sensor
720575940622157633,0.00019279380453850238,sensor
720575940638803790,0.0007110071541844253,motor
720575940631562065,1.4650304566270953e-05,sensor
720575940640868184,0.0019059123890056268,sensor
720575940636280683,1.0004001600640257e-06,sensor
720575940635166571,0.00022958072117735997,motor
720575940621535085,0.000717951297883271,sensor
720575940611803000,0.0,sensor
720575940619896711,0.00213793041968724,inter
720575940637656974,0.0016658367439179767,inter
720575940614326162,0.0023921944624225545,sensor
720575940614817695,0.0003784704357933649,inter
720575940644702112,0.0016306973005652482,sensor
720575940637394851,8.336668000533548e-06,sensor
720575940621764518,0.0013399608520656941,sensor
720575940620781515,0.004125356495504557,sensor
720575940623271894,0.0003951636210039572,sensor
720575940629792732,4.26524533667391e-05,sensor
720575940634216417,0.0,sensor
720575940618291174,0.00032449358885854534,inter
720575940623697898,5.663932239562492e-05,motor
720575940619864047,0.0015645101141799824,motor
720575940630644727,0.000513422320712884,inter
720575940628154364,0.0031226990796318506,sensor
720575940628318227,0.00023822491959746864,sensor
720575940617537570,2.0583918993282734e-05,sensor
720575940621043753,3.480836779156107e-05,motor
720575940629858347,0.0001043925506710621,sensor
720575940632086573,3.1279178338001874e-05,sensor
720575940632217647,0.00044900481560145456,sensor
720575940619962417,0.00018446012918802037,sensor
720575940619700288,5.557778667022365e-07,sensor
720575940610000964,1.4762254107992405e-05,sensor
720575940627826760,0.00032585494515266413,motor
720575940629170250,0.000496509450340983,motor
720575940624287821,0.00012404856122343115,inter
720575940619339856,0.0003151236277986978,inter
720575940627761241,0.00019002204056225666,sensor
720575940630546540,0.00044997174694053456,sensor
720575940636346487,2.5043350673602773e-05,motor
720575940623337596,0.00010268075484161918,sensor
720575940659611777,0.000275353792310575,sensor
720575940606527618,8.914676981903873e-06,sensor
720575940617668747,3.868405141958041e-05,sensor
720575940625336464,0.00014391947255092515,sensor
720575940623468691,0.00014969479855434244,motor
720575940635527322,0.0009374857085691418,motor
720575940619176094,0.0023245786770696737,motor
720575940620060838,0.0005737678262188067,inter
720575940637526190,9.876966659679746e-06,sensor
720575940616915174,0.00030528166052375735,motor
720575940613376242,5.537770663821085e-05,sensor
720575940622584069,2.275354586278956e-05,motor
720575940609476873,0.00019894624516473257,sensor
720575940627204362,0.0018618778199110332,motor
720575940628646160,0.0004918605248737302,inter
720575940629924112,7.113956693788627e-06,sensor
720575940623042842,2.89004490685163e-06,sensor
720575940614457651,5.411212103889174e-05,sensor
720575940647029044,1.224934418211729e-05,motor
720575940610001220,7.553471123899297e-05,motor
720575940631333195,0.0001192111765341057,motor
720575940626024781,0.0,sensor
720575940633626963,2.732389251997095e-05,sensor
720575940618127700,0.0,sensor
720575940631365975,1.9118758614556934e-05,sensor
720575940620912987,0.0024168693932599505,motor
720575940621961569,0.00029176752471070193,sensor
720575940644145518,6.0019245793555535e-05,sensor
720575940631497078,7.42008443589076e-05,sensor
720575940630579574,0.0007103222241277467,motor
720575940640803200,3.912676181583745e-06,sensor
720575940628023685,0.0001736427375182877,sensor
720575940620159366,0.0,sensor
720575940624943504,8.799869154010812e-05,sensor
720575940613867938,0.0002560095466758132,inter
720575940640541091,0.0022500285208618544,sensor
720575940640311715,0.00034710043968747445,sensor
720575940612819367,0.00022954922709824668,sensor
720575940618717611,5.62113734382642e-05,sensor
720575940617079227,9.206645621211447e-05,sensor
720575940634773951,0.0012105170350968667,sensor
720575940619078091,0.0002755818347673509,sensor
720575940610623950,5.067661985429092e-05,inter
720575940615113169,0.0001168634120314793,sensor
720575940615014865,0.00023149656688072051,sensor
720575940633364947,0.00012099442951783887,sensor
720575940622027222,0.0029002188176858058,motor
720575940603578848,6.402561024409766e-05,sensor
720575940611934706,0.0005145204305868574,motor
720575940619405812,3.4281966754955955e-05,sensor
720575940625140221,0.0,sensor
720575940615408126,1.661775821439687e-05,sensor
720575940628908548,2.6454282939485722e-05,sensor
720575940623632904,0.00042435759777696545,sensor
720575940618324509,0.0006356801980051281,sensor
720575940647291427,0.00031719277417556724,sensor
720575940624910887,0.0,motor
720575940623764007,0.0005962805757223527,motor
720575940624255529,1.5228313547641278e-05,sensor
720575940630907434,2.812236005513317e-05,motor
720575940616194610,3.0237888806316186e-05,motor
720575940618029627,5.6107363580352785e-05,sensor
720575940625500734,2.219393889105252e-05,sensor
720575940633201223,0.0004067015695166956,sensor
720575940605807206,0.00030006552885704536,inter
720575940627827303,0.00013842362341762106,sensor
720575940634675819,8.67013472055489e-06,sensor
720575940637952624,0.001411392599367789,sensor
720575940618324625,0.00042086067231125263,sensor
720575940633692823,0.0007538549811458974,motor
720575940622715561,0.00017425012332975522,sensor
720575940621961904,0.00016195049448350775,sensor
720575940636543668,0.008017948695369667,sensor
720575940635593396,0.00048533090484871214,sensor
720575940625926840,9.473789515806326e-05,sensor
720575940618554041,0.0036834925602682676,sensor
720575940627139258,0.0004106991595987195,sensor
720575940612033253,0.0002980454086396463,inter
720575940625894119,0.0010939674237993564,motor
720575940618455791,0.0003578132311125509,inter
720575940621699823,9.862278244631186e-05,sensor
720575940625959667,0.00355436363689665,inter
720575940618947329,0.00029658053697669543,sensor
720575940617243393,0.000536938873673568,sensor
720575940622945037,0.0,sensor
720575940627368723,3.684807256235827e-05,motor
720575940625369884,0.0006767852643702985,sensor
720575940623338281,0.0005025435782521229,motor
720575940629859115,0.00027539322607349816,inter
720575940631759663,0.0002276958402408582,motor
720575940619537201,0.00017832132853141258,inter
720575940617931579,4.254767681877657e-05,sensor
720575940617997115,0.0007168760666659826,sensor
720575940617964347,6.002400960384154e-06,sensor
720575940639165247,0.0009283454122389696,sensor
720575940609346372,0.00014584722778000092,sensor
720575940620913493,0.0013244433174905356,sensor
720575940613835634,0.0007625807417724186,sensor
720575940611607416,3.860433062113736e-05,sensor
720575940620553094,2.089327794609907e-05,motor
720575940616293259,6.396497993136648e-06,sensor
720575940637232014,0.0009402422344599215,sensor
720575940634839964,0.00040908506259646724,sensor
720575940644473760,0.000327036370103597,motor
720575940620192677,0.00029571114159949693,inter
720575940620356545,9.664183133570889e-05,inter
720575940623535044,0.0003348283757947624,motor
720575940627139530,7.19692638960346e-05,motor
720575940628810711,0.0002781377101104993,sensor
720575940622486506,3.709081035011408e-05,inter
720575940614196205,7.521897647948069e-05,sensor
720575940612197374,4.540440514830272e-06,sensor
720575940625304584,0.00022272366415023484,sensor
720575940632415247,0.001112822499777282,sensor
720575940618685467,1.0421628969047937e-05,sensor
720575940625861660,0.00013139567996510774,motor
720575940632972319,0.0,sensor
720575940618423330,2.0008003201280513e-06,sensor
720575940614851635,7.614156773820639e-06,sensor
720575940609379396,6.613756613756614e-06,sensor
720575940608199748,0.0005069502113972076,sensor
720575940625992781,0.00016343203948245968,sensor
720575940640803928,0.0006131347329326523,sensor
720575940631989352,0.00031806399808600674,motor
720575940617636981,8.770174736561292e-06,inter
720575940647586948,0.0014316364111782278,motor
720575940619996294,0.00012303810413054111,sensor
720575940643228813,0.0003647355360540633,sensor
720575940621929641,0.0006397125468754121,motor
720575940620258480,0.0013322450913987524,motor
720575940636576948,0.00574505470165313,sensor
720575940639198397,0.00047175828003158973,motor
720575940606692542,0.0021039194621127414,sensor
720575940635724991,1.1838068560757638e-05,sensor
720575940642442440,5.6346348063034746e-05,sensor
720575940633529548,0.0012210068697881208,motor
720575940610100437,2.1053659559061714e-05,sensor
720575940622650582,1.0693166155351028e-05,motor
720575940604431584,0.00026324050543738415,sensor
720575940633300193,0.000190133749507499,inter
720575940638149865,0.00046364048264808586,motor
720575940612558061,0.0007937155020738455,motor
720575940625894643,0.0,sensor
720575940625403144,0.0006465869416549689,sensor
720575940615310604,0.0003761914411674316,sensor
720575940629564688,3.093290190737866e-05,motor
720575940633333017,0.000731300986002867,motor
720575940605119776,0.00044017807940877177,motor
720575940617047346,0.0,sensor
720575940638477621,0.0005590950665980679,inter
720575940629957943,0.0001744327360573859,sensor
720575940630973756,5.2808191280971687e-05,sensor
720575940615671106,0.0005672779693888139,motor
720575940627828040,7.054197340311786e-05,motor
720575940624387401,0.00014638236246879705,sensor
720575940623371596,0.00011423458272197769,sensor
720575940638379342,3.296004392095003e-05,inter
720575940607774044,0.0006448194290722608,inter
720575940623043939,0.0002519311957587268,sensor
720575940618784109,0.00028506863806200934,inter
720575940638051696,0.0005702130058372558,sensor
720575940660235649,0.0004550267196825823,motor
720575940648570244,0.0004107158736510476,inter
720575940621995430,1.3249744342181317e-05,sensor
720575940621995440,8.556359051557128e-05,sensor
720575940607643058,0.00010140722955849006,sensor
720575940611640755,4.62962962962963e-05,sensor
720575940624387524,0.00019090969721221823,sensor
720575940630318533,0.0005521618700390211,inter
720575940616687046,8.118326695757668e-05,sensor
720575940611935698,0.0002436704840666425,sensor
720575940610133461,0.00011161395775241313,sensor
720575940631236060,3.507214851752667e-05,sensor
720575940622519773,0.00042472661411541314,inter
720575940638084574,0.00042326091090596904,sensor
720575940619931119,4.2366946778711495e-05,sensor
720575940622650879,3.086545442618306e-05,sensor
720575940623994367,0.0,sensor
720575940621372933,5.8662353830421067e-05,motor
720575940622749210,0.008369794260250446,sensor
720575940647030324,0.00010563114134542708,motor
720575940619046469,0.001009394498540157,sensor
720575940627828296,1.3116357654172782e-05,motor
720575940617932368,0.00034205957515281245,inter
720575940626091609,0.00027975952285676166,sensor
720575940636053087,6.93610777644391e-06,sensor
720575940622552675,0.0003569446297037333,motor
720575940615868010,0.0008799818572139264,sensor
720575940611837560,0.0007897921073191179,sensor
720575940633136780,4.882905543169649e-06,sensor
720575940626452120,4.060195506774139e-05,inter
720575940612001433,0.0,sensor
720575940642737824,9.684138205546768e-05,sensor
720575940615311010,3.971429841777981e-05,sensor
720575940621242025,9.192565915254992e-06,motor
720575940634676916,0.00011375213866210268,inter
720575940636217012,0.0010376026071804384,sensor
720575940626583226,4.3757748361328935e-05,sensor
720575940639723197,0.00011808241815244615,sensor
720575940621569728,0.00013117733866033186,motor
720575940630810306,0.00013347084865692304,sensor
720575940629204674,0.001773022523714106,motor
720575940623208141,5.6802350569857583e-05,motor
720575940611641042,0.0,sensor
720575940617277145,0.0003544309498691252,inter
720575940638609118,0.0001369889836276391,sensor
720575940634545890,4.002712195989507e-05,sensor
720575940633923298,3.334667200213419e-07,sensor
720575940618850049,0.0,sensor
720575940629434118,7.4474234138099695e-06,sensor
720575940629303046,1.0555015657056473e-05,inter
720575940627042064,0.0001824634615751062,sensor
720575940627861291,0.00011781084024981582,sensor
720575940615212851,0.00016752256458138812,sensor
720575940633005880,0.0005961449903526737,sensor
720575940639756093,5.0798097016584415e-06,motor
720575940627828552,6.732693077230892e-05,motor
720575940629958479,1.2527233115468412e-05,sensor
720575940628352850,0.001013986546999752,motor
720575940622683998,1.6010545004751382e-05,inter
720575940613214058,6.5026010404161665e-06,sensor
720575940630810486,0.0012019371240559712,motor
720575940608331650,2.710608052744908e-05,inter
720575940648636292,0.00010795429282824242,motor
720575940619636615,0.0020258931244825605,motor
720575940627107721,0.0004168577483903614,motor
720575940642181005,0.00042395317915526,sensor
720575940613017493,8.574540927482104e-05,sensor
720575940644704160,0.0001106453163275893,sensor
720575940619866027,0.0011933392563905645,sensor
720575940606922673,6.669334400426838e-07,sensor
720575940605513649,0.000238079358727618,motor
720575940625567674,7.296331230905061e-05,motor
720575940634939327,0.00013767281369974623,sensor
720575940620750795,0.0002645188667097431,sensor
720575940633497548,0.00010099992377903542,sensor
720575940620718040,0.0006153149330920442,sensor
720575940640608219,6.369293749245731e-05,sensor
720575940615933919,0.0,sensor
720575940615376863,0.00017627130217166232,motor
720575940613672931,0.0007964087751502715,sensor
720575940623110123,2.1176724658117216e-05,sensor
720575940640804853,4.798109720078507e-05,sensor
720575940651421686,0.0030013831725820865,sensor
720575940615999489,0.0022184757500883947,sensor
720575940601712649,8.293873104797476e-05,sensor
720575940630646799,2.8428316700147172e-05,sensor
720575940631072783,0.00028924373982397195,motor
720575940631957522,4.8141478813747717e-05,sensor
720575940614983720,3.132628712860806e-05,sensor
720575940632416298,0.00026577682540067496,sensor
720575940631105580,6.151593726623737e-05,sensor
720575940632317997,0.00013187020840082063,motor
720575940639887413,3.5953270196967684e-05,sensor
720575940629008439,0.0001601839148357756,sensor
720575940615999547,0.0001172662186567749,sensor
720575940630745148,0.0004757286512488595,sensor
720575940626780222,4.289978453556929e-05,motor
720575940609937476,2.8428316700147172e-05,motor
720575940630810695,0.0013432468225385396,inter
720575940614819926,0.00013379348853538532,inter
720575940640641112,0.00011085945397797232,sensor
720575940611772514,0.002424844402185339,sensor
720575940625371236,0.0006433716343680329,sensor
720575940629532777,0.000783874660975502,sensor
720575940645556334,0.00024747705720094663,motor
720575940622684308,0.0010484177798103368,sensor
720575940621701286,0.0,sensor
720575940611543219,0.0,sensor
720575940636479668,0.0029996803576706104,motor
720575940624945333,6.668222844693434e-05,sensor
720575940611477683,0.00036158299298555397,inter
720575940630778050,3.130776119971799e-05,sensor
720575940630352066,7.267351384998444e-05,sensor
720575940630745282,0.00024801878423327,inter
720575940631630021,0.0003331741769116719,sensor
720575940615934150,0.00033547360743239093,sensor
720575940621832397,0.001436958645892219,inter
720575940634317011,0.00021311699282887766,sensor
720575940632809683,0.00015750773613918876,motor
720575940632973538,7.739286190666744e-05,inter
720575940613804259,0.00010444257067906528,sensor
720575940610199781,1.2882930950157842e-05,motor
720575940614492397,0.0008476502674181747,inter
720575940653093110,0.0005945902170391968,inter
720575940651192566,0.0005418379954194281,sensor
720575940629008636,2.456220583471484e-05,sensor
720575940628910342,9.21479702992308e-05,sensor
720575940627239174,0.0004605126364271199,inter
720575940630548751,2.3059728942081886e-06,sensor
720575940626682129,0.0017580526919762616,inter
720575940621766938,0.00023378745437568958,sensor
720575940618031394,0.00141702289381361,motor
720575940624879911,0.010117105804753234,sensor
720575940619637056,0.000499161813687624,sensor
720575940615672130,6.524514567731855e-05,motor
720575940639658310,6.949367048406666e-05,sensor
720575940632252743,0.00021453899019925428,motor
720575940627796298,0.0028357859257219006,inter
720575940618359120,0.00017099617624827712,sensor
720575940617343316,5.1764933967815116e-05,sensor
720575940633268575,0.00010390452477287212,sensor
720575940630385000,2.6761498250093687e-05,sensor
720575940628975980,5.0793333206298395e-05,sensor
720575940611379569,0.0016114217100611661,sensor
720575940622193012,0.00018100573562758435,sensor
720575940630024566,5.635587568360677e-06,sensor
720575940636316023,0.00018103961161184055,inter
720575940629139834,5.396126704650113e-05,sensor
720575940626289021,0.0010963517682205156,inter
720575940622225791,0.001773040240627276,sensor
720575940615278994,0.0,sensor
720575940626157976,0.0004628758910971795,inter
720575940639789475,0.003611883465599953,motor
720575940631925156,0.0,motor
720575940635988398,5.7013209324133694e-05,inter
720575940614820271,0.00011251246530358175,sensor
720575940608037298,0.00010777697322315173,sensor
720575940636348852,0.0019024544475724954,sensor
720575940621570496,0.0014254315963999839,sensor
720575940625502666,9.613138184566756e-05,sensor
720575940638642654,0.0003371189745739566,motor
720575940634612194,0.0049348578949549755,sensor
720575940639101412,0.0004666070372352885,sensor
720575940637561321,0.0018256778735470211,sensor
720575940613640685,0.0003637301481439136,motor
720575940628713988,2.223111466808946e-07,sensor
720575940609675785,0.0012335008077304992,sensor
720575940609774091,0.0007720593528416661,sensor
720575940626125331,0.0029675348975569077,sensor
720575940627927573,9.458128423105722e-05,sensor
720575940625175068,7.640309611097928e-05,sensor
720575940647391779,0.00011512382730870127,sensor
720575940624323110,0.002579604242911707,motor
720575940640117301,0.0024246861563288137,sensor
720575940608496196,0.0008634064616707676,sensor
720575940633104967,1.0337468320661598e-05,sensor
720575940638642776,0.0013462718420701604,sensor
720575940631335528,0.0009083958980417564,inter
720575940635202155,1.6061980347694636e-05,motor
720575940644639342,0.0005400164369722782,motor
720575940623503996,0.0013018816954391186,sensor
720575940608299650,1.2004801920768307e-05,sensor
720575940627665545,0.000462474937064773,inter
720575940612821653,0.00033723013014729707,sensor
720575940635202204,0.004662661849436561,inter
720575940613870242,0.0006535444939806687,motor
720575940611314346,0.00011491792484189444,sensor
720575940606726834,0.0002201619423060429,sensor
720575940611347123,0.0011571570427112642,inter
720575940627206842,0.000792235220206409,inter
720575940630713029,1.2068319391248562e-06,motor
